,sensor1,sensor2,sensor3,sensor4,烟道层温,车道层温,水位
2013-09-11 10:03:59.616,-0.4870433109848542,-0.010991100907984164,0.5881728452844417,0.7588082450946394,-0.17013600000000295,0.0226140000000008,0.0
2013-09-12 10:03:59.616,-2.444811046008203,-0.4970380273071549,1.4722121330317077,0.7421865193253803,-0.07248000000000232,0.6351620000000011,-0.04999999999999982
2013-09-13 10:03:59.616,-3.5584764506390276,-0.8467033929381755,2.0642073399299785,-0.1837368631045651,-0.046082000000001955,1.295960000000001,-0.08000000000000007
2013-09-14 10:03:59.616,-3.349882815160945,-0.3985296618750387,4.322953854937241,-0.816027092469954,0.23733399999999705,1.8807679999999998,-0.08999999999999986
2013-09-15 10:03:59.616,-2.2689460477745325,0.35768363043811746,8.041876439834235,-0.18663784917008197,0.5736999999999988,2.508056,-0.10999999999999943
2013-09-16 10:03:59.616,-2.917105516599195,1.425382598650807,8.296355922835913,-0.9013289240167683,0.6127319999999976,3.090728000000002,-0.1299999999999999
2013-09-17 10:03:59.616,-1.9215787156713109,2.1385775772331046,8.295164194751901,-1.5843885437337004,0.7312619999999974,3.6740400000000015,-0.16999999999999993
2013-09-18 10:03:59.616,-2.0922856977741215,2.6935407890560876,1.274327807211237,-3.0803894876708426,0.7800599999999989,3.2518300000000018,-0.1999999999999993
2013-09-19 10:03:59.616,-0.7617680384821135,2.5936621610976527,-3.279847821023896,-2.6457406715020504,0.910307999999997,2.86975,-0.14999999999999947
2013-09-20 10:03:59.616,0.11451761204289568,2.720126528567425,-4.085628583769211,-0.7900492548290803,1.106901999999998,3.1345820000000018,-0.0699999999999994
2013-09-21 10:03:59.616,0.08291407963093533,2.9572597341233653,-5.254928691581597,-3.4646671739626527,1.1208179999999999,3.1202080000000016,0.010000000000000675
2013-09-22 10:03:59.616,0.060263909724707077,3.495153968117764,-5.468107405343044,-2.5648046036892467,1.2055659999999975,3.293426,0.08000000000000007
2013-09-23 10:03:59.616,1.4785398781149333,4.457986163957319,0.15247917464042615,-0.346007367587287,1.521971999999998,3.6416000000000004,0.11000000000000032
2013-09-24 10:03:59.616,4.8340061859793995,3.3102578591635883,5.681132115461427,-0.4442571496288523,0.29916399999999754,-1.9918819999999968,0.1800000000000006
2013-09-25 10:03:59.616,2.380570400452335,-0.7852647033265949,-4.578016814770176,-0.9604338822202525,-0.9122020000000006,-3.950287999999997,0.3600000000000003
2013-09-26 10:03:59.616,-7.299035586843477,-5.653108839865073,-16.453781156420586,-4.442995822071772,-1.3284920000000007,-2.643341999999997,0.79
2013-09-27 10:03:59.616,-16.184360431567054,-9.42312316790143,-27.23874993481924,-12.468734855322614,-1.3036200000000022,-2.3596199999999996,1.3200000000000003
